cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
-0.06234231258296696,0.0,-0.5214131826576017,0.056217034299592135,0.0,0.04568737885778591,0.0,2.489324048709085,-0.47534091291786396,0.0135024073232277
