cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.06405463915194973,0.0,0.05167513926114251,-0.06343936824195415,0.0,0.0,0.0,0.0,0.0,0.0
