cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.039136128210047506,0.0,-0.4023269766200573,-0.04216842509844919,0.0,-0.019939172170003565,0.0,2.3348982238603035,0.1366885703399725,-0.029984698538174353
