cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.0651326338262844,0.0,0.011333678230941946,-0.09077432404755047,0.0,0.0,0.0,0.0,0.039940510178558264,-0.07511256549939829,-1.0,0.01
