cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.05283671756243324,0.0,0.01129372120849744,0.0,0.0,0.0,0.0,-0.01692986869276567,0.04617026966864691,-0.042595458405767166
