cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.0,0.0,-0.09431878175360099,-0.01459623065482685,0.0,-0.0421287412402559,0.0,0.5418999117823857,0.027402568157491414,0.0,0.0,0.001
