cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.0,0.0,-0.06342511032156936,0.023190031446188794,0.0,0.02249907167746793,0.0,-0.41913844966527153,0.04205909688819138,0.022373442956338238
