cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.0,0.0,-0.05184988004399126,0.0,0.0,0.027616960743632665,0.0,-0.5459385292289228,0.16423456836821046,0.0,0.0,0.001
