cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.024069997229499186,0.0,-0.3808894251050427,-0.016355135486433418,0.0,0.0,0.0,-2.6542613443015086,0.3551870937826734,0.0
