cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
-0.019615206743858082,0.0,-0.043172990353402795,-0.04032211885237065,0.0,0.0,0.0,0.030232563007521716,0.0,0.0
