cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.0,0.0,-0.09422446297184622,-0.014596230654826986,0.0,-0.04208661249901567,0.0,0.5408166538587265,0.027375165589334807,0.0
