cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.0,0.0,0.0566802272833335,-0.05049347412512529,0.0,0.0,0.0,-0.020964098371644993,0.04884543397620227,-0.013427180986651207,0.0,0.01
