cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.04131511360814083,0.0,0.5377693578833722,-0.04219095087010423,0.0,0.0,0.0,-3.0232894878295187,0.6465136491270012,-0.043660277687364815
