cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
-0.020068795624175958,0.0,0.10628956156552083,-0.05264607806088525,0.0,0.0,0.0,-0.07596414695204186,0.05791778767029332,0.0
