cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.0,0.0,0.7356783051680301,-0.0823669724672006,0.0,-0.036257464079268296,0.0,1.4274896568921926,0.16484252636451488,-0.019613110125517797,0.0,0.001
