cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.04131511360815054,0.0,0.05383076655487269,-0.04219095087010195,0.0,0.0,0.0,-0.030293451487812675,0.0647160809936921,-0.04366027768736469
