cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.15219022289321277,0.0,0.01040221577010699,-0.08074097260223931,0.0,0.0,0.0,0.0,0.0,-0.013580155783771277,-10.0,0.05
