cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.024069997229505022,0.0,-0.03812706958009209,-0.016355135486433997,0.0,0.0,0.0,-0.026595778404042824,0.03555426364190968,0.0
