cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.02932736657619681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019220318180169733,-0.018672974129242823,0.0,0.01
