cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.11437930562343793,0.0,-0.10680345855338441,0.01624376322940061,0.0,0.0,0.0,0.05833708660260297,0.03582791020603341,-0.034300693180904944
