cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.04244769427531155,0.0,-1.5464678452604717,0.017031513240745935,0.0,0.0,0.0,9.489242223610939,-0.4709162868234392,0.0
