cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
-0.04468416148465282,0.0,-0.6500152656947746,0.05372863414171699,0.0,0.03847150248947165,0.0,9.502651402555097,-0.9093266037590644,0.013635067563691032
