cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi),initial_theta,delta_theta
0.0,0.9808698387843824,0.0,-1991.873444563083,0.0,-0.04894248983007536,0.0,0.0,99.59368005992924,0.0,20.0,1e-05
