cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.001975105337895363,0.0,0.0,0.0,0.0,0.0,0.0,0.024870102782235393,0.0
