cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi),initial_theta,delta_theta
0.0,-0.18654537580996639,0.0,495.88305221111597,0.0,-0.03771218517952687,0.0,0.0,99.17651866296933,0.0,-5.0,1e-05
