cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi),initial_theta,delta_theta
0.0,-0.014349005844617464,0.0,99.33615664065138,0.0,-0.01635088084257665,0.0,0.0,99.33582043575498,0.0,-1.0,1e-05
