,Time,normal_Eucli_d
179,9.184,0.001214880213740394
180,9.222,0.0012128776104064168
181,9.26,0.0012264917627007983
182,9.298,0.001265563725555745
183,9.336,0.001336382578543503
184,9.374,0.0014402636201093463
185,9.412,0.00157436958101359
186,9.45,0.0017337891997879643
187,9.488,0.0019133827371719087
188,9.526,0.0021087417595996505
189,9.564,0.002316430747601312
190,9.602,0.002533855020443273
191,9.64,0.0027590107885550386
192,9.678,0.002990242357939831
193,9.716,0.003220427601498595
194,9.755,0.0034599071078215892
195,9.793,0.0037063694757468227
196,9.831,0.003952554940070753
197,9.869,0.004197266041428578
198,9.907,0.00443943139378228
199,9.945,0.004678169607501351
200,9.983,0.004912824184276215
201,10.021,0.00514296242882482
202,10.059,0.005368355197461203
203,10.096,0.005588943746573594
204,10.135,0.005804801602284586
205,10.173,0.0060160894961043074
206,10.211,0.00622300734783583
207,10.25,0.006429207526712818
208,10.288,0.006631193513838843
209,10.327,0.006829163388158762
210,10.365,0.0070264927886706284
211,10.403,0.007219904910105915
212,10.441,0.007409544389241428
213,10.479,0.007595546936743749
214,10.517,0.007778050108101946
215,10.556,0.007957201044329778
216,10.594,0.008135953087152368
217,10.632,0.008311519517848717
218,10.67,0.008484083939520595
219,10.708,0.008653829880122288
220,10.746,0.008820939342015168
221,10.784,0.008985587793145155
222,10.822,0.009147939667634206
223,10.86,0.009308149587649965
224,10.898,0.00946636355159333
225,10.936,0.009622724037063277
226,10.975,0.009779703717134523
227,11.013,0.009935028092873029
228,11.052,0.010091135821586232
229,11.09,0.01024583529066035
230,11.128,0.010399310039873457
231,11.166,0.010551749678625344
232,11.205,0.010705512502070984
233,11.243,0.010858545936709652
234,11.282,0.011011050502585563
235,11.318,0.01116112440791585
236,11.356,0.011311124872487767
237,11.395,0.01146122461381534
238,11.432,0.01161362854676568
239,11.47,0.011764363956786547
240,11.508,0.011915686336706928
241,11.546,0.012067755610666173
242,11.584,0.012220733050186868
243,11.622,0.012374780545554586
244,11.66,0.01253005974736915
245,11.698,0.012686731326259972
246,11.736,0.01284495334756766
247,11.774,0.013004878586717245
248,11.812,0.013166647546053874
249,11.85,0.01333038710142702
250,11.888,0.013496214562511443
251,11.926,0.01366422589466316
252,11.963,0.013834452167756112
253,12.0,0.014004921855001354
254,12.038,0.014175444162984052
255,12.076,0.014347428126048799
256,12.114,0.014520109145522635
257,12.151,0.014690738690956835
258,12.189,0.014859888194179799
259,12.227,0.015026126760897943
260,12.264,0.015195516741965134
261,12.302,0.015349592529534365
262,12.34,0.015496066840271857
263,12.378,0.015633326502245148
264,12.415,0.015758656263119702
265,12.453,0.015871783718653897
266,12.491,0.01597114554584296
267,12.529,0.016055114119294406
268,12.567,0.01612199289570511
269,12.605,0.0161700754062013
270,12.643,0.016197783335658446
271,12.681,0.0162039065608426
272,12.719,0.016187974892788958
273,12.757,0.01615068533754658
274,12.795,0.016094216810894853
