,Time,normal_Eucli_d
186,9.45,0.23912243318238047
187,9.488,0.2373737387300206
188,9.526,0.2356442823727133
189,9.564,0.23393383959313682
190,9.602,0.2322421620884671
191,9.64,0.23056897352303385
192,9.678,0.2289139859504581
193,9.716,0.22727703988999062
194,9.755,0.22565752181276694
195,9.793,0.22405421105101714
196,9.831,0.2224690117411187
197,9.869,0.22089889295074527
198,9.907,0.2193470487518687
199,9.945,0.21780839776077346
200,9.983,0.2162890457691315
201,10.021,0.21477973010858228
202,10.059,0.213292653005994
203,10.096,0.21180970522774217
204,10.135,0.21035723282813062
205,10.173,0.20889461645741203
206,10.211,0.20748231679270765
207,10.25,0.20603146308020984
208,10.288,0.2046763908751004
209,10.327,0.203224374369474
210,10.365,0.20198160289369962
211,10.403,0.20053506178522526
212,10.441,0.19956563102524572
