cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
-0.11628032634433502,0.5775265876521934,0.7191233901702038,-0.8191748680251164,-0.08658869910177507,-0.07965495716744123,0.9471883165669256,-0.29465783054064193,-0.03788484464879692,0.0,0.5595784912024393,-0.1280306862252855,0.0,0.0,0.0
