cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
0.6454092295319401,0.9353619450491927,-0.361212624296752,0.22457760697090107,0.5504305317507207,0.06910366010424127,1.8626613732066575,0.4531013305085081,0.0,0.0,0.6778146031887118,0.0,0.0,0.0,0.0
