cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
0.5999999830835967,5.499999987038911,0.48048048246182096,0.0,-0.5005004993579808,0.0,-0.9999999989391632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
