cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
-0.07427386030087427,0.6123975315175946,0.8099363599158438,-0.8160252526491178,-0.13479401532881383,-0.09399911537353133,0.989449166356806,-0.36866160068374176,-0.043676910259913174,0.0,0.5668021394167186,-0.14529438364240846,0.0,0.0,0.0
