cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
1.8802802799006988,3.799799800400163,0.28028028054810816,0.0,-0.20020020019513654,0.0,-1.0000000003106044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.005
