cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
2.001000955508237,5.747247232621515,0.20020020580648168,0.0,-0.5505505503069925,0.0,-1.0000000012212436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.01
