cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
1.4475584035554578,1.1765542497409844,-0.3245008327905852,0.5388084594330851,0.5321338992544374,0.05765691261560902,2.0991519414384294,0.44115970435082796,0.0,0.0,0.7645876449762978,0.0,0.0,0.0,0.0
