cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
3.0687078329993036,3.097964129580984,0.0,-0.8488058171274769,-1.0336061086435369,-0.19599949786390647,0.2900171348398283,-0.5509831035832474,-0.09857311477287749,0.0,0.4491247441480592,-0.1981643315416982,0.0,0.0,0.0,-1.0,0.005
