cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
-0.17077171825291101,0.5629426573999787,0.5748235556107931,-0.8339007500795118,0.0,-0.056031242640016604,0.793741282828623,-0.17629670333635145,-0.02875370203996959,0.0,0.5281486097763641,-0.10063074378009733,0.0,0.0,0.0
