cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
0.867517324029095,0.8861508467217818,-0.3306418149364364,0.3352254901978591,0.5503718787683178,0.06343689950060924,1.950006464057729,0.448764730909172,0.0,0.0,0.7064969694488077,0.0,0.0,0.0,0.0
