cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
-0.5805987140360818,0.5608427362458772,0.21679754441654395,-1.4727466785849899,0.0879271205664675,0.0,0.598045302992136,0.22020634126501107,0.0,0.0,0.42606737594890504,0.0,0.0,0.0,0.0
