cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
1.8802802927186477,4.999499511871585,0.28028027886165285,0.0,-0.500500501750456,0.0,-1.0000000015169395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.005
