cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3
0.0,0.0019919768567341666,0.0,0.0,0.0,0.0,0.0,-0.01163038840115664,1.0006213600215432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03620789588128593,-0.01092389399031976,0.0,0.0
