cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4
0.0,0.001991711091121588,-0.0008857841967313336,0.0,0.0,0.0,0.0,0.0,0.9999629545920397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028711866036466676,-0.006338801969323729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055520023311880176,-0.014623576815425426,-0.0012700387384741532,0.0,0.0
