cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4
0.0,0.001992248159342753,-0.002766287773452135,0.0,0.0,0.0,0.0,0.012295944415317733,0.9983423635462269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015940960196319926,0.0028411530437372065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013094599842212,0.0,0.0,0.0
