cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4,initial_theta,delta_theta
0.0,-0.020472918270583257,0.0,-16.11774585915502,0.0,0.02258734613320827,0.0,0.0,8.059069542454099,0.0,0.0,0.0,0.0,0.022415981708030795,0.0,0.0,0.0,12.254610169587941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02253077559218225,0.0,0.0,0.0,0.0,-4.195861792673445,0.0,0.0,0.0,1.0,5e-05
