cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4,initial_theta,delta_theta
-4.800047202677141,0.6035097822466837,0.0,55.02252145681325,0.0,0.9054230622540477,0.0,0.0,32.62227063354124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.260174253573943,0.0,0.0,0.016552842565522363,0.0,0.0,0.0,0.0,0.0,0.0,-0.3039144348592108,0.0,0.0,0.0,-14.460325889425278,22.40001173272771,0.0,0.016568039083748317,0.0,-1.0,1e-05
