cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4
0.0,0.0019903311325623597,-0.005487953652212925,0.0,0.0,0.0,0.0,0.053135903795679104,0.9997645327181858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16244144873839655,-0.006751948522538019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1577021189768321,-0.0028263294411011554,-0.0005102773477530326,0.0,0.0
