cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4,initial_theta,delta_theta
0.0,0.016018909971367408,0.0,-1.987756870091571,0.0,-0.04007122713141556,0.0,0.0,1.9539527597755788,0.0,0.0,0.0,0.0,0.03817557739272659,0.0,0.0,0.0,0.055981924387073716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012124176765029143,0.0,0.0,0.0,0.0,-0.02216716492804245,0.0,0.0,0.0,1.0,0.0005
