cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4,initial_theta,delta_theta
0.0,0.045921829051867126,0.0,0.6423627896463939,0.0,-0.12230673263325804,0.0,0.0,-5.320308503469216,0.0,0.0,0.0,0.0,0.11343174687471066,0.0,0.0,0.0,6.753269218617682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03504055561520989,0.0,0.0,0.0,0.0,-2.0747809732488283,0.0,0.0,0.0,1.0,0.0005
