cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
1.3513583855786728,0.7753739066119489,0.0,-1.9809587711896202,0.0,0.0,2.181253660727757,0.3201011634085123,0.0,0.0,2.6875650758529366,0.09475007780459073,0.0,0.0,0.0,0.550898877692303,0.0,0.0,0.0,0.0,0.0
