cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
-14.355525581724454,-13.254069605546178,0.0,10.342754227216501,0.0,0.0,17.0482403109564,0.0,0.0,0.0,7.198772080958071,0.0,0.0,0.0,0.0,1.006402909028175,0.0,0.0,0.0,0.0,0.0
