cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
0.5821136874467204,-0.079156060060864,0.0,-1.4926858557122158,0.0,0.0,4.704329807371847,0.41030960484933116,0.0,0.0,4.505632400169621,0.13647576759867908,0.0,0.0,0.0,0.9260267583270615,0.0,0.0,0.0,0.0,0.0
