cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.10055193591607063,0.0,0.0,0.0,0.0,0.019723168900407605,0.0,-5.0,0.05
