cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.10133781590390833,0.0,0.0,0.0,0.0,0.01919520346457497,0.0,-5.0,0.05
