cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.016241434807383513,0.0,0.0,0.0,0.0,0.020205363362203563,0.0,-1.0,0.05
