cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.09747832429831459,0.0,0.0,0.0,0.0,0.020179054872701167,0.0,-5.0,0.05
