cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.19647956838146877,0.0,0.0,0.0,0.0,0.019502608474978478,0.0,-10.0,0.05
