cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.10113351932106829,0.0,0.0,0.0,0.0,0.0197820056164393,0.0,-5.0,0.05
