cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.09127515668176824,0.0,0.0,0.0,0.0,0.10226997421679052,0.0,-1.0,0.01
