cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.19461818102491232,0.0,0.0,0.0,0.0,0.0197413881395361,0.0,-10.0,0.05
