cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.016920529282016247,0.0,0.0,0.0,0.0,0.02057000653138557,0.0,-1.0,0.05
