cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.19541902049131235,0.0,0.0,0.0,0.0,0.020015807011000822,0.0,-10.0,0.05
