x,a,b,rrate,t,Time
-2.2618022452599713,2.0,6.0,-9.347248189989141,0.0,0
-2.2618022452599713,2.001001001001001,5.996996996996997,-9.350251192992143,0.04,1
-2.261490517262543,2.002002002002002,5.993993993993994,-9.349024085011218,0.08,2
-2.260983661742198,2.003003003003003,5.990990990990991,-9.345150365004482,0.12,3
-2.260354651018763,2.004004004004004,5.987987987987988,-9.339621457158472,0.16,4
-2.2596491068365157,2.005005005005005,5.984984984984985,-9.333057273096204,0.2,5
-2.2588955389069376,2.006006006006006,5.981981981981982,-9.32584518509901,0.24,6
-2.2581117618758264,2.007007007007007,5.978978978978979,-9.318227208386865,0.28,7
-2.2573089089794363,2.008008008008008,5.975975975975976,-9.310354555697824,0.32,8
-2.256493939812467,2.009009009009009,5.972972972972973,-9.302321728258192,0.36,9
-2.2556712064701583,2.01001001001001,5.96996996996997,-9.294187805125649,0.4,10
-2.2548434315358588,2.011011011011011,5.966966966966967,-9.285989735254255,0.44,11
-2.25401231887497,2.012012012012012,5.963963963963964,-9.277750636956393,0.48,12
-2.253178935208523,2.013013013013013,5.960960960960961,-9.269484981241284,0.52,13
-2.2523439485774768,2.014014014014014,5.957957957957958,-9.26120183012278,0.56,14
-2.251507777434777,2.015015015015015,5.954954954954955,-9.252906860592914,0.6,15
-2.250670683903578,2.016016016016016,5.951951951951952,-9.244603630197048,0.64,16
-2.2498328321393215,2.017017017017017,5.948948948948949,-9.236294368767172,0.68,17
-2.248994324871657,2.018018018018018,5.945945945945946,-9.227980473968813,0.72,18
-2.248155226295867,2.019019019019019,5.942942942942943,-9.21966282162132,0.76,19
-2.247315576420399,2.02002002002002,5.93993993993994,-9.21134196012531,0.8,20
-2.2464754000640372,2.021021021021021,5.936936936936937,-9.203018232341691,0.84,21
-2.245634712500854,2.022022022022022,5.933933933933934,-9.194691852032442,0.88,22
-2.2447935230037697,2.023023023023023,5.930930930930931,-9.186362951828094,0.92,23
-2.243951837070148,2.024024024024024,5.927927927927928,-9.178031613343546,0.96,24
-2.24310965782034,2.025025025025025,5.924924924924925,-9.169697886095722,1.0,25
-2.2422669868769796,2.026026026026026,5.921921921921922,-9.161361799393184,1.04,26
-2.2414238249180984,2.027027027027027,5.918918918918919,-9.153023369812516,1.08,27
-2.2405801720252407,2.028028028028028,5.915915915915916,-9.144682605902057,1.12,28
