cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
3.0020022180859662,2.995996187846994,0.40040032390837477,0.0,-0.8008008272431056,0.0,-1.0000000138276812,0.0,0.0,0.0,-5.0,0.005
