cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
2.200200883178249,6.9989993639726755,0.20020009636239222,0.0,-1.0010010338374968,0.0,-1.0000000145819758,0.0,0.0,0.0,-1.0,0.005
